,tweet_id,timestamp,message,image,name,type,rating,image_recognize,recognized_breed,confidence_level,retweeted,likes
62,878776093423087618,2017-06-25 00:45:22,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs.,https://twitter.com/dog_rates/status/878776093423087618/photo/1,Snoopy,puppo,1.3,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,Italian Greyhound ,0.734684,4224,19536
63,878281511006478336,2017-06-23 16:00:04,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still 13/10 tho.",https://twitter.com/dog_rates/status/878281511006478336/photo/1,Shadow,,1.3,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,Basset ,0.32042,1325,7829
64,878057613040115712,2017-06-23 01:10:23,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family.,https://twitter.com/dog_rates/status/878057613040115712/photo/1,Emmy,,1.4,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,French Bulldog ,0.839097,7014,42395
65,877736472329191424,2017-06-22 03:54:17,This is Aja. She was just told she's a good dog. Suspicions confirmed.,https://twitter.com/dog_rates/status/877736472329191424/photo/1,Aja,,1.3,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,Chesapeake Bay Retriever ,0.8379559999999999,19651,80732
66,877556246731214848,2017-06-21 15:58:08,This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness.,https://twitter.com/dog_rates/status/877556246731214848/photo/1,Penny,,1.2,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,Basset ,0.995368,3914,23005
67,877316821321428993,2017-06-21 00:06:44,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome.",https://twitter.com/dog_rates/status/877316821321428993/photo/1,Dante,,1.3,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,Saluki ,0.5099670000000001,5312,27604
68,877201837425926144,2017-06-20 16:29:50,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him.,https://twitter.com/dog_rates/status/877201837425926144/photo/1,Nelly,,1.2,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,Pembroke ,0.93112,5729,27387
69,876838120628539392,2017-06-19 16:24:33,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting.,https://twitter.com/dog_rates/status/876838120628539392/photo/1,Ginger,pupper,1.2,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,Bloodhound ,0.575751,3447,20872
70,876484053909872640,2017-06-18 16:57:37,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you.,https://twitter.com/dog_rates/status/876484053909872640/photo/1,Benedict,,1.3,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,Golden Retriever ,0.874566,2465,18944
71,876120275196170240,2017-06-17 16:52:05,"Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches.",https://twitter.com/dog_rates/status/876120275196170240/photo/1,Venti,,1.3,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,Bernese Mountain Dog ,0.534327,4805,28156
72,875747767867523072,2017-06-16 16:11:53,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level.",https://twitter.com/dog_rates/status/875747767867523072/photo/1,Goose,,1.3,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,Labrador Retriever ,0.799551,4402,25448
73,875144289856114688,2017-06-15 00:13:52,Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both,,Nugget,,1.3,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,Siberian Husky ,0.245048,5043,22132
74,875021211251597312,2017-06-14 16:04:48,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir.,https://twitter.com/dog_rates/status/875021211251597312/photo/1,,,1.2,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,West Highland White Terrier ,0.7143189999999999,4818,25731
75,874680097055178752,2017-06-13 17:29:20,Meet Cash. He hath acquired a stick. A very good stick tbh.,https://twitter.com/dog_rates/status/874680097055178752/photo/1,Cash,,1.2,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,Labrador Retriever ,0.836052,4764,28141
76,874296783580663808,2017-06-12 16:06:11,This is Jed. He may be the fanciest pupper in the game right now. Knows it too.,https://twitter.com/dog_rates/status/874296783580663808/photo/1,Jed,pupper,1.3,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,Cocker Spaniel ,0.437216,4231,26329
77,874057562936811520,2017-06-12 00:15:36,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you...",https://twitter.com/dog_rates/status/874057562936811520/photo/1,,,1.2,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,Flat-coated Retriever ,0.8321770000000001,4058,22877
78,874012996292530176,2017-06-11 21:18:31,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy.",https://twitter.com/dog_rates/status/874012996292530176/photo/1,Sebastian,puppo,1.3,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,Cardigan ,0.806674,10764,35066
79,873580283840344065,2017-06-10 16:39:04,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too.",https://twitter.com/dog_rates/status/873580283840344065/photo/1,,,1.3,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,Newfoundland ,0.678537,4049,24516
80,873213775632977920,2017-06-09 16:22:42,This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life.,https://twitter.com/dog_rates/status/873213775632977920/photo/1,Sierra,pupper,1.2,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,Vizsla ,0.6197819999999999,1635,7364
81,872967104147763200,2017-06-09 00:02:31,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad.,https://twitter.com/dog_rates/status/872967104147763200/photo/1,,doggo,1.2,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Labrador Retriever ,0.476913,5561,27705
82,872820683541237760,2017-06-08 14:20:41,Here are my favorite #dogsatpollingstations,https://twitter.com/dog_rates/status/872820683541237760/photo/1,,,1.3,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,Pug ,0.99912,3809,14876
83,872620804844003328,2017-06-08 01:06:27,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love...,https://twitter.com/dog_rates/status/872620804844003328/photo/1,Monkey,,1.3,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,Cocker Spaniel ,0.513191,3824,21053
84,872486979161796608,2017-06-07 16:14:40,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys...,https://twitter.com/dog_rates/status/872486979161796608/photo/1,,,1.2,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,Pembroke ,0.931861,9252,41112
85,872261713294495745,2017-06-07 01:19:32,This is Harry. His ears are activated one at a time. Incredibly rare to witness in person. Very special moment here.,https://twitter.com/dog_rates/status/872261713294495745/photo/1,Harry,,1.3,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,Labrador Retriever ,0.972019,6528,34677
86,872122724285648897,2017-06-06 16:07:15,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still,https://twitter.com/dog_rates/status/872122724285648897/photo/1,Kody,,1.2,https://pbs.twimg.com/media/DBpm-5UXcAUeCru.jpg,Basketball ,0.808396,8377,34892
87,871879754684805121,2017-06-06 00:01:46,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner.,https://twitter.com/dog_rates/status/871879754684805121/photo/1,Lassie,,1.3,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Shetland Sheepdog ,0.969171,11619,38608
88,871762521631449091,2017-06-05 16:15:56,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter.,https://twitter.com/dog_rates/status/871762521631449091/photo/1,Rover,pupper,1.2,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,Labrador Retriever ,0.921393,3589,20541
89,871515927908634625,2017-06-04 23:56:03,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids.,https://twitter.com/dog_rates/status/871515927908634625/photo/1,Napolean,doggo,1.2,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,Komondor ,0.974781,3559,20505
90,871032628920680449,2017-06-03 15:55:36,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style.",https://twitter.com/dog_rates/status/871032628920680449/photo/1,Boomer,,1.3,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,Kelpie ,0.3980530000000001,3924,22995
91,870804317367881728,2017-06-03 00:48:22,Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a very good vibe.,https://twitter.com/dog_rates/status/870804317367881728/photo/1,,,1.1,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,Home Theater ,0.16829000000000002,6440,34157
92,870656317836468226,2017-06-02 15:00:16,This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still,https://twitter.com/dog_rates/status/870656317836468226/photo/1,Cody,,1.3,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke ,0.945495,2755,12658
